1462497440 32 19 13 11 9 4 0 0 1 1 1
1462498338 32 19 13 11 9 5 0 0 1 1 1
1462498903 32 19 13 11 9 6 0 0 1 1 1
1473797529 32 19 13 11 9 6 1 0 1 1 1
1473797723 32 19 13 11 9 6 2 1 1 1 1
1473797871 32 19 13 11 9 6 2 2 1 1 1
1473798737 32 19 13 11 9 6 2 3 1 1 1
1473798953 33 19 13 11 9 6 2 3 1 1 1
1473800483 34 19 13 11 9 6 2 3 1 1 1
1473800618 35 19 13 11 9 6 2 3 1 1 1
1474057775 36 19 13 11 9 6 2 3 1 1 1
1474408453 37 19 13 11 9 6 2 3 1 1 1
1474408797 38 19 13 11 9 6 2 3 1 1 1
1474922121 39 19 13 11 9 6 2 3 1 1 1
1474922373 40 19 13 11 9 6 2 3 1 1 1
1474923590 41 19 13 11 9 6 2 3 1 1 1
1474923792 42 19 13 11 9 6 2 3 1 1 1
1474924824 43 19 13 11 9 6 2 3 1 1 1
1475007053 43 19 13 11 9 6 3 3 1 1 1
1475008313 43 19 13 11 9 6 4 3 1 1 1
1475009151 43 19 13 11 9 6 5 3 1 1 1
1475268448 43 19 13 11 9 6 5 4 1 1 1
1475591152 44 19 13 11 9 6 5 4 1 1 1
1475591405 45 19 13 11 9 6 5 4 1 1 1
1475612090 46 19 13 11 9 6 5 4 1 1 1
1475612411 47 19 13 11 9 6 5 4 1 1 1
1475613172 47 19 13 11 9 6 5 5 1 1 1
1476389272 48 19 13 11 9 6 5 5 1 1 1
1476390028 49 19 13 11 9 6 5 5 1 1 1
1476390688 50 19 13 11 9 6 5 5 1 1 1
1476390952 51 19 13 11 9 6 5 5 1 1 1
